sample,rtt_us
1373,2676.800
1374,4376.400
1375,3363.400
1376,4063.200
1377,2996.900
1378,3075.200
1379,2983.700
1380,7058.300
1381,2704.500
1382,3495.200
1383,2924.300
1384,12851.400
1385,3104.600
1386,2760.000
1387,3072.300
1388,5258.800
1389,5099.100
1390,10488.000
1391,8488.300
1392,3813.900
1393,9259.300
1394,5593.500
1395,3217.400
1396,5766.100
1397,2933.100
1398,2658.400
1399,5240.700
1400,3592.800
1401,4379.900
1402,2771.400
1403,8053.600
1404,13015.100
1405,12345.900
1406,2969.200
1407,2654.000
1408,3403.700
1409,2643.100
1410,6874.000
1411,5820.300
1412,3017.600
1413,3319.500
1414,5040.200
1415,2886.000
1416,2914.700
1417,4933.500
1418,3839.000
1419,13731.800
1420,3053.800
1421,2656.400
1422,4782.600
1423,3118.900
1424,5581.000
1425,2664.400
1426,3046.200
1427,4698.200
1428,12102.000
1429,2827.700
1430,5434.100
1431,3283.800
1432,6059.400
1433,2650.100
1434,6391.500
1435,12937.400
1436,4123.500
1437,4040.300
1438,5662.300
1439,3575.500
1440,5146.400
1441,5931.500
1442,4100.700
1443,5692.000
1444,7282.500
1445,3745.300
1446,2678.100
1447,3796.800
1448,3076.800
1449,2705.600
1450,3196.100
1451,6081.600
1452,3487.300
1453,3438.000
1454,3826.300
1455,2639.300
1456,3608.200
1457,2637.700
1458,2606.600
1459,4953.800
1460,2748.200
1461,4245.100
1462,6799.500
1463,2884.400
1464,2672.600
1465,4603.800
1466,7581.600
1467,6168.900
1468,6816.000
1469,2975.000
1470,2621.600
1471,3404.900
1472,2703.500
1473,5112.600
1474,3730.000
1475,5158.900
1476,6142.400
1477,5288.500
1478,3945.200
1479,2913.600
1480,2632.300
1481,3139.700
1482,2559.900
1483,5160.400
1484,3541.400
1485,6926.300
1486,2633.300
1487,2875.000
1488,3040.900
1489,2725.500
1490,2743.500
1491,2573.400
1492,10888.400
1493,4506.600
1494,3749.200
1495,3252.500
1496,24643.400
1497,2729.300
1498,2972.900
1499,2693.900
1500,5702.100
1501,2943.500
1502,6903.200
1503,2673.200
1504,3998.200
1505,125215.600
1506,3440.900
1507,4131.000
1508,5763.000
1509,5558.300
1510,4159.900
1511,3055.400
1512,4502.300
1513,7188.900
1514,2646.400
1515,2775.600
1516,4765.100
1517,2815.400
1518,2652.700
1519,2669.300
1520,4499.900
1521,3597.100
1522,2957.400
1523,4283.900
1524,2982.900
1525,2750.000
1526,2888.400
1527,4467.600
1528,4429.800
1529,3409.100
1530,3519.000
1531,4616.600
1532,2641.600
1533,2824.500
1534,11251.300
1535,6002.300
1536,3214.200
1537,4954.200
1538,3964.400
1539,3614.400
1540,2938.100
1541,7296.400
1542,3210.800
1543,2858.300
1544,11886.700
1545,3171.300
1546,3107.100
1547,4531.800
1548,3527.800
1549,2619.000
1550,11165.600
1551,6673.600
1552,2598.100
1553,3412.600
1554,10987.600
1555,2939.500
1556,7481.000
1557,2828.700
1558,5644.800
1559,3291.500
1560,4661.800
1561,7261.400
1562,7859.400
1563,3013.100
1564,3375.800
1565,2640.800
1566,3915.300
1567,9731.300
1568,5827.900
1569,8340.000
1570,3525.300
1571,2869.200
1572,9430.500
1573,4306.800
1574,5257.200
1575,3436.300
1576,4232.300
1577,2933.600
1578,3869.300
1579,3169.500
1580,2961.800
1581,4474.100
1582,2857.500
1583,3608.700
1584,6209.900
1585,2996.000
1586,2618.400
1587,5764.600
1588,5388.000
1589,4096.700
1590,6905.300
1591,5267.700
1592,3676.500
1593,3379.000
1594,2805.100
1595,3656.100
1596,2952.000
1597,2966.700
1598,6813.400
1599,6163.000
1600,4603.500
1601,3240.300
1602,4575.300
1603,3641.900
1604,2741.200
1605,3491.500
1606,3445.600
1607,2809.500
1608,3101.200
1609,3323.100
1610,4547.400
1611,5832.800
1612,2706.700
1613,2558.200
1614,6888.700
1615,2872.000
1616,4415.000
1617,6382.600
1618,3037.700
1619,3281.300
1620,4860.800
1621,3375.300
1622,5015.700
1623,15137.300
1624,15160.000
1625,3097.300
1626,3012.300
1627,3292.700
1628,5551.400
1629,5212.100
1630,3243.700
1631,2963.300
1632,4241.600
1633,3863.100
1634,3582.100
1635,2822.900
1636,2709.000
1637,137669.100
1638,4613.000
1639,7206.800
1640,3783.000
1641,3258.900
1642,2660.900
1643,3405.000
1644,3721.600
1645,3262.900
1646,2854.300
1647,4165.700
1648,2969.800
1649,2520.300
1650,3682.100
1651,3209.400
1652,2628.100
1653,5482.600
1654,2828.600
1655,3144.300
1656,8713.800
1657,7543.700
1658,6969.300
1659,2611.900
1660,2573.600
1661,7208.100
1662,7914.800
1663,3456.900
1664,2601.800
1665,3119.300
1666,5099.500
1667,2638.000
1668,4234.500
1669,2874.600
1670,10384.000
1671,2936.600
1672,2592.900
1673,5626.700
1674,2870.700
1675,3947.900
1676,2592.800
1677,4789.400
1678,5349.000
1679,3430.500
1680,2556.000
1681,2758.600
1682,2850.400
1683,2599.600
1684,6412.200
1685,4100.800
1686,4318.100
1687,7335.000
1688,3023.800
1689,2906.200
1690,2951.900
1691,2704.900
1692,2752.800
1693,5288.900
1694,3639.900
1695,2669.200
1696,4664.400
1697,3037.800
1698,3423.700
1699,3653.500
1700,3884.500
1701,2789.500
1702,7784.500
1703,7214.700
1704,4234.600
1705,3274.800
1706,2686.000
1707,2727.100
1708,5878.300
1709,2602.600
1710,4367.400
1711,2763.500
1712,5075.700
1713,2591.700
1714,3965.000
1715,5725.000
1716,2837.800
1717,2569.100
1718,4385.000
1719,3923.900
1720,2731.900
1721,2723.900
1722,2592.900
1723,2683.200
1724,5431.800
1725,3843.100
1726,2683.700
1727,7839.300
1728,6089.400
1729,3606.000
1730,2773.200
1731,4093.800
1732,2621.900
1733,3084.400
1734,6225.200
1735,2883.800
1736,4492.300
1737,4276.900
1738,9040.200
1739,2796.200
1740,3562.200
1741,2785.500
1742,4479.500
1743,6898.100
1744,2891.900
1745,2678.500
1746,2779.800
1747,2745.600
1748,5026.800
1749,4032.800
1750,7089.500
1751,2850.100
1752,3190.700
1753,3809.900
1754,3935.800
1755,2639.000
1756,13743.800
1757,3098.100
1758,3302.800
1759,3779.400
1760,3771.200
1761,7818.600
1762,4889.200
1763,5038.500
1764,2763.300
1765,5540.700
1766,3380.700
1767,2767.100
1768,2578.600
1769,2714.100
1770,2744.000
1771,9322.200
1772,3206.800
1773,6055.700
1774,5885.100
1775,3006.700
1776,3010.600
1777,3829.700
1778,2663.300
1779,7440.200
1780,3629.900
1781,3422.000
1782,2727.800
1783,2750.500
1784,2639.600
1785,4681.000
1786,5427.200
1787,4677.600
1788,2885.400
1789,4183.600
1790,2661.000
1791,3232.800
1792,3184.700
1793,9156.800
1794,4665.500
1795,4159.700
1796,5582.500
1797,2855.400
1798,3073.300
1799,2550.500
1800,4068.600
1801,3766.800
1802,2732.600
1803,4096.400
1804,149807.500
1805,3368.100
1806,3618.200
1807,15559.600
1808,4458.600
1809,2793.100
1810,2933.500
1811,13086.600
1812,4270.700
1813,6913.200
1814,4820.600
1815,2976.100
1816,5591.900
1817,3620.200
1818,2962.000
1819,3373.900
1820,5368.200
1821,6365.900
1822,4500.300
1823,4483.700
1824,5357.800
1825,13271.800
1826,3253.800
1827,2793.500
1828,3413.900
1829,5446.700
1830,11746.400
1831,4206.500
1832,3882.100
1833,2631.200
1834,154811.400
1835,3695.200
1836,2834.700
1837,2929.400
1838,2767.000
1839,6485.400
1840,2713.800
1841,5540.300
1842,3551.700
1843,2707.200
1844,2548.200
1845,2705.200
1846,2758.300
1847,2729.700
1848,2694.000
1849,4063.700
1850,4768.000
1851,7412.200
1852,3553.100
1853,4672.700
1854,4624.200
1855,12096.300
1856,3154.800
1857,5535.400
1858,2848.700
1859,2629.100
1860,4690.500
1861,4032.800
1862,3461.400
1863,3673.400
1864,3831.400
1865,3742.300
1866,3743.600
1867,2561.500
1868,2645.200
1869,2817.700
