sample,rtt_us
763,76030.800
764,76689.400
765,72302.700
766,76245.800
767,78680.400
768,72119.800
769,74297.100
770,77797.700
771,81132.300
772,79628.600
773,69683.400
774,76550.700
775,78342.800
776,73988.900
777,76492.600
778,74302.400
779,76814.400
780,78987.300
781,72739.200
782,77923.800
783,74726.400
784,78026.600
785,73340.400
786,74857.700
787,73711.200
788,76215.600
789,76992.400
790,74769.700
791,76722.000
792,74135.600
793,77158.800
794,75095.700
795,74800.000
796,76824.200
797,75022.100
798,76738.000
799,74773.900
800,75361.300
801,76410.100
802,74763.500
803,75664.700
804,77259.400
805,75710.000
806,74870.500
807,76694.400
808,73671.800
809,78635.300
810,74365.000
811,76350.600
812,76255.700
813,75714.900
814,75518.100
815,77828.100
816,75269.800
817,76934.500
818,73970.300
819,75064.400
820,75320.400
821,77661.800
822,75294.000
823,86989.000
824,65606.900
825,77614.700
826,74748.400
827,75962.500
828,76163.400
829,76863.300
830,75862.100
831,75665.000
832,75138.900
833,75436.200
834,75477.300
835,75576.900
836,77419.000
837,77056.000
838,72254.600
839,76885.400
840,74804.300
841,76767.400
842,76687.200
843,73719.600
844,78121.800
845,72975.200
846,74864.300
847,76306.600
848,75766.500
849,75610.400
850,77969.200
851,75823.400
852,75017.900
853,76466.400
854,77372.100
855,75398.500
856,74286.900
857,75635.600
858,76833.400
859,75753.900
860,74340.200
861,77598.700
862,74072.200
863,78646.100
864,74165.100
865,75978.700
866,76398.000
867,75801.800
868,76144.100
869,76545.400
870,75550.500
871,77500.200
872,75472.900
873,75558.900
874,76600.900
875,75597.300
876,78213.900
877,74937.400
878,77252.800
879,73466.500
880,75892.100
881,75998.300
882,75854.300
883,74870.900
884,75808.300
885,75656.100
886,76036.600
887,75972.200
888,75294.600
889,76723.400
890,77853.700
891,74004.400
892,78774.400
893,73072.900
894,79894.400
895,71097.900
896,75758.200
897,75627.400
898,78056.900
899,72848.200
900,74632.800
901,76086.300
902,75530.700
903,76064.300
904,76554.300
905,74761.200
906,74178.300
907,78057.500
908,73343.800
909,77022.800
910,75386.600
911,75940.700
912,75321.200
913,74709.800
914,75152.400
915,76933.400
916,76584.800
917,73919.300
918,77177.300
919,74785.200
920,76255.500
921,73782.300
922,77549.100
923,76098.400
924,79574.100
925,70421.200
926,76914.600
927,74731.100
928,75523.100
929,75755.900
930,76198.400
931,75410.300
932,77349.200
933,73329.300
934,76823.000
935,74182.400
936,74947.800
937,76924.300
938,74497.000
939,76181.600
940,76742.200
941,74880.600
942,75262.900
943,76013.500
944,75294.600
945,75954.400
946,75222.200
947,75503.000
948,76588.700
949,75075.600
950,78161.000
951,74384.900
952,76038.700
953,75750.800
954,75651.600
955,75180.800
956,77074.800
957,75907.200
958,76618.400
959,75753.400
960,75671.100
961,75856.700
962,76414.100
963,78704.000
964,72486.600
965,76481.000
966,74598.000
967,75972.200
968,75586.800
969,75398.300
970,76261.900
971,75455.600
972,77439.700
973,75138.100
974,76180.400
975,75720.800
976,74940.500
977,77038.100
978,75149.900
979,75794.100
980,75043.700
981,76670.900
982,74866.800
983,77529.800
984,74369.700
985,75218.100
986,76995.500
987,75843.800
988,76105.000
989,74005.100
990,75120.600
991,75757.500
992,75976.700
993,73719.900
994,76527.500
995,75430.400
996,75810.500
997,76309.000
998,75036.700
999,76117.400
1000,75088.000
1001,74479.200
1002,75158.900
1003,74361.100
1004,75432.100
1005,78188.800
1006,73579.400
1007,76724.600
1008,76414.500
1009,78420.900
1010,72837.900
1011,77278.500
1012,73696.900
1013,76243.200
1014,76782.800
1015,72865.900
1016,75372.400
1017,75739.400
1018,75484.900
1019,76435.700
1020,75677.800
1021,74583.200
1022,76703.400
1023,77586.000
1024,76570.100
1025,74162.800
1026,207847.100
