sample,rtt_us
763,3131.500
764,6185.200
765,3572.200
766,2721.500
767,3305.500
768,2760.100
769,3818.800
770,3963.100
771,3834.100
772,6909.800
773,2669.900
774,2754.900
775,2546.200
776,2721.300
777,6042.000
778,4390.100
779,5827.800
780,3930.800
781,2794.100
782,4994.300
783,2876.800
784,3479.100
785,3714.600
786,2544.900
787,8074.300
788,2879.200
789,2581.700
790,4043.700
791,2579.800
792,9727.200
793,4371.900
794,9848.600
795,5493.800
796,2714.900
797,2621.400
798,2652.700
799,2573.100
800,2502.800
801,7022.000
802,11473.700
803,4074.900
804,3288.100
805,2705.200
806,2530.700
807,6329.100
808,13613.000
809,2895.900
810,4155.300
811,2978.400
812,6395.400
813,4918.800
814,4235.400
815,3472.300
816,5077.800
817,7243.200
818,3806.700
819,3879.300
820,3484.100
821,4097.300
822,6413.600
823,5183.100
824,3892.700
825,9277.600
826,2569.800
827,5163.400
828,3528.800
829,3273.700
830,2581.900
831,2621.700
832,2735.400
833,2564.600
834,12382.700
835,3857.700
836,2539.200
837,2741.600
838,2571.600
839,3394.600
840,5213.800
841,3804.300
842,3700.900
843,3561.200
844,5741.000
845,4955.200
846,2646.600
847,5421.300
848,3413.400
849,2813.000
850,3460.300
851,10076.400
852,3479.000
853,2544.000
854,9538.700
855,3038.600
856,2529.100
857,4667.200
858,4539.200
859,3279.200
860,4078.400
861,2565.300
862,3927.400
863,6303.300
864,4646.700
865,4681.400
866,4536.100
867,2735.500
868,2539.900
869,2585.500
870,3463.400
871,2625.200
872,7892.700
873,3524.500
874,4793.200
875,2754.200
876,2672.100
877,3141.300
878,3872.700
879,2550.100
880,3004.000
881,3562.700
882,2569.600
883,2544.800
884,6573.500
885,3034.600
886,2547.100
887,2603.900
888,3975.500
889,3710.500
890,4576.800
891,3140.800
892,4784.900
893,2578.300
894,2640.300
895,4917.500
896,2716.600
897,5827.600
898,4227.800
899,10445.900
900,7618.000
901,3090.500
902,3541.500
903,3659.500
904,3734.000
905,9896.800
906,5670.000
907,2682.200
908,3814.900
909,2649.800
910,4316.700
911,3915.400
912,5889.400
913,3896.100
914,4287.500
915,2724.800
916,2571.200
917,3737.900
918,3446.900
919,3302.600
920,2691.600
921,4791.700
922,9165.100
923,5027.600
924,4288.600
925,3985.100
926,2744.300
927,2496.300
928,3397.500
929,4028.200
930,6623.000
931,3339.200
932,2551.300
933,2732.500
934,2594.000
935,2577.300
936,5504.400
937,9672.000
938,2798.500
939,2746.900
940,5206.200
941,2942.400
942,2737.100
943,6187.900
944,7820.800
945,8525.300
946,4144.600
947,2564.700
948,3414.000
949,3887.100
950,2590.300
951,5241.900
952,2792.700
953,3034.100
954,2548.600
955,2566.100
956,2715.200
957,4806.900
958,6036.000
959,3603.100
960,9638.300
961,4561.600
962,3154.000
963,166892.700
964,4898.100
965,5376.900
966,4511.700
967,4683.200
968,2617.400
969,3158.700
970,2546.200
971,2613.900
972,4096.800
973,3541.300
974,4194.700
975,6795.800
976,2685.400
977,3059.100
978,3801.700
979,3234.900
980,3117.000
981,9671.800
982,8810.200
983,2653.600
984,3193.600
985,2587.500
986,3839.900
987,10970.200
988,8254.800
989,2828.400
990,4697.700
991,5656.200
992,2585.200
993,3010.600
994,6808.800
995,4201.600
996,9732.300
997,3227.500
998,3284.600
999,3614.800
